user_id,account_created_at,account_age_days,gender,age_group,device_type,activity_level,balance,platform,loyalty_tier,os_version,app_version,location_country,location_city,preferred_language,usual_connection_quality
user_0665,5/15/2023 0:00,108,male,45+,tablet,low,135.54,web,bronze,,3.9.6,USA,Dallas,english,excellent
user_0666,12/17/2022 0:00,257,male,35-44,phone,low,86.49,android,silver,10.0,3.9.7,USA,Philadelphia,english,excellent
user_0667,11/17/2022 0:00,287,male,35-44,phone,low,572.05,android,bronze,11.0,3.9.9,USA,Houston,english,excellent
user_0668,5/30/2023 0:00,93,male,25-34,phone,dormant,1604.52,android,bronze,13.0,3.9.9,USA,Houston,english,good
user_0669,9/26/2022 0:00,339,male,35-44,phone,high,2655.95,android,bronze,13.0,3.9.8,USA,San Jose,english,good
user_0670,12/14/2022 0:00,260,male,35-44,tablet,medium,854.72,web,bronze,,3.9.9,USA,Philadelphia,english,good
user_0671,9/10/2022 0:00,355,male,25-34,phone,medium,178.7,android,bronze,10.0,3.9.9,USA,Philadelphia,english,good
user_0672,12/10/2022 0:00,264,male,25-34,phone,medium,4611.11,android,bronze,12.0,3.9.7,USA,San Diego,english,good
user_0673,10/9/2022 0:00,326,female,35-44,phone,low,840.36,android,bronze,11.0,3.9.7,USA,Chicago,english,good
user_0674,4/3/2023 0:00,150,female,45+,phone,high,190.83,ios,bronze,13.0,3.9.9,USA,Philadelphia,english,excellent
user_0675,6/9/2023 0:00,83,male,35-44,phone,medium,96.21,android,bronze,12.0,3.9.9,USA,Los Angeles,english,good
user_0676,8/30/2022 0:00,366,female,35-44,phone,low,2031.55,android,bronze,11.0,3.9.8,USA,San Diego,english,excellent
user_0677,9/19/2022 0:00,346,other,25-34,phone,medium,91.52,android,platinum,11.0,3.9.9,USA,San Diego,english,excellent
user_0678,11/8/2022 0:00,296,other,18-24,phone,dormant,185.09,android,silver,10.0,3.9.5,USA,San Jose,english,excellent
user_0679,10/6/2022 0:00,329,female,18-24,phone,medium,160.7,android,silver,11.0,3.9.9,USA,New York,english,good
user_0680,4/16/2023 0:00,137,female,25-34,phone,high,121.99,android,bronze,11.0,3.9.9,USA,Dallas,english,good
user_0681,5/10/2023 0:00,113,female,45+,phone,medium,4142.98,android,silver,11.0,3.9.9,USA,Phoenix,english,poor
user_0682,12/16/2022 0:00,258,male,45+,phone,medium,3619.15,android,gold,13.0,3.9.9,USA,San Jose,english,good
user_0683,2/9/2023 0:00,203,male,35-44,tablet,low,522.38,web,bronze,,3.9.9,USA,Los Angeles,english,good
user_0684,1/12/2023 0:00,231,male,35-44,phone,low,144.29,android,silver,13.0,3.9.7,USA,Dallas,english,good
user_0685,12/22/2022 0:00,252,male,35-44,phone,medium,216.19,android,bronze,11.0,3.9.9,USA,San Diego,english,good
user_0686,10/22/2022 0:00,313,female,35-44,phone,medium,886.59,ios,bronze,13.0,3.9.8,USA,San Jose,english,excellent
user_0687,11/16/2022 0:00,288,male,35-44,phone,medium,819.22,android,silver,10.0,3.9.9,USA,Chicago,english,good
user_0688,8/25/2022 0:00,371,male,25-34,phone,low,136.2,android,platinum,11.0,3.9.7,USA,San Diego,english,poor
user_0689,12/4/2022 0:00,270,male,18-24,phone,medium,792.76,android,silver,12.0,3.9.9,USA,Houston,english,good
user_0690,4/10/2023 0:00,143,other,35-44,phone,low,31.81,android,silver,12.0,3.9.9,USA,New York,english,good
user_0691,9/12/2022 0:00,353,male,25-34,phone,low,1115.79,android,bronze,11.0,3.9.9,USA,San Jose,english,excellent
user_0692,2/23/2023 0:00,189,female,18-24,phone,high,226.46,android,platinum,11.0,3.9.9,USA,Phoenix,english,excellent
user_0693,2/10/2023 0:00,202,female,35-44,phone,low,86.3,android,bronze,12.0,3.9.9,USA,San Diego,english,excellent
user_0694,8/9/2022 0:00,387,male,18-24,tablet,low,938.46,ios,bronze,13.0,3.9.9,USA,San Jose,english,excellent
user_0695,8/30/2022 0:00,366,female,25-34,tablet,high,100.3,ios,bronze,16.0,3.9.8,USA,San Antonio,english,good
user_0696,1/5/2023 0:00,238,male,18-24,phone,low,330.81,ios,gold,12.0,3.9.9,USA,New York,english,fair
user_0697,12/15/2022 0:00,259,male,35-44,phone,high,28.94,android,silver,12.0,3.9.8,USA,Philadelphia,english,good
user_0698,7/19/2022 0:00,408,female,18-24,phone,dormant,365.38,android,silver,11.0,3.9.8,USA,Chicago,english,fair
user_0699,7/16/2022 0:00,411,female,25-34,tablet,low,1035.59,web,gold,,3.9.7,USA,San Jose,english,good
user_0700,6/26/2023 0:00,66,male,18-24,phone,dormant,1895.08,android,bronze,11.0,3.9.6,USA,Philadelphia,english,poor
user_0701,12/20/2022 0:00,254,female,35-44,phone,dormant,881.27,android,silver,10.0,3.9.8,USA,Philadelphia,english,good
user_0702,11/4/2022 0:00,300,female,35-44,phone,medium,441.72,android,bronze,11.0,3.9.8,USA,New York,english,good
user_0703,6/27/2023 0:00,65,male,18-24,phone,low,609.21,android,platinum,10.0,3.9.9,USA,San Antonio,english,excellent
user_0704,8/23/2022 0:00,373,female,25-34,phone,medium,426.14,ios,gold,15.0,3.9.9,USA,Dallas,english,good
user_0705,2/9/2023 0:00,203,female,25-34,phone,low,712.48,android,gold,10.0,3.9.8,USA,Phoenix,english,good
user_0706,3/26/2023 0:00,158,male,25-34,phone,low,46.99,android,silver,12.0,3.9.6,USA,New York,english,good
user_0707,12/6/2022 0:00,268,female,25-34,phone,high,728.42,android,bronze,11.0,3.9.9,USA,San Diego,english,excellent
user_0708,1/30/2023 0:00,213,female,25-34,tablet,medium,407.54,web,silver,,3.9.9,USA,Philadelphia,english,excellent
user_0709,6/12/2023 0:00,80,female,25-34,phone,medium,666.42,ios,silver,14.0,3.9.7,USA,New York,english,excellent
user_0710,8/8/2022 0:00,388,male,18-24,tablet,medium,827.92,web,bronze,,3.9.9,USA,San Diego,english,good
user_0711,4/4/2023 0:00,149,female,35-44,phone,low,872.51,android,bronze,10.0,3.9.9,USA,Dallas,english,good
user_0712,11/1/2022 0:00,303,male,35-44,phone,medium,1511.78,ios,silver,16.0,3.9.9,USA,New York,english,good
user_0713,7/30/2022 0:00,397,female,45+,tablet,medium,271.44,web,silver,,3.9.9,USA,Phoenix,english,good
user_0714,11/27/2022 0:00,277,female,25-34,phone,medium,830.47,ios,bronze,14.0,3.9.9,USA,Houston,english,good
user_0715,1/31/2023 0:00,212,male,25-34,phone,low,571.01,android,bronze,10.0,3.9.9,USA,San Diego,english,good
user_0716,8/10/2022 0:00,386,male,45+,phone,high,666.86,android,gold,12.0,3.9.9,USA,Phoenix,english,excellent
user_0717,10/17/2022 0:00,318,male,18-24,phone,medium,41.57,ios,silver,16.0,3.9.7,USA,Dallas,english,good
user_0718,6/3/2023 0:00,89,female,35-44,phone,medium,4483.4,ios,gold,13.0,3.9.7,USA,Dallas,english,excellent
user_0719,12/3/2022 0:00,271,female,18-24,phone,dormant,989.75,android,silver,13.0,3.9.9,USA,Dallas,english,good
user_0720,3/30/2023 0:00,154,male,25-34,phone,low,4115.76,ios,bronze,14.0,3.9.8,USA,San Jose,english,good
user_0721,8/10/2022 0:00,386,male,35-44,phone,low,246.41,android,bronze,11.0,3.9.9,USA,Los Angeles,english,excellent
user_0722,4/5/2023 0:00,148,male,35-44,phone,dormant,661.02,ios,gold,15.0,3.9.4,USA,San Diego,english,good
user_0723,8/20/2022 0:00,376,female,25-34,phone,medium,2734.85,android,bronze,12.0,3.9.9,USA,Los Angeles,english,good
user_0724,10/29/2022 0:00,306,female,18-24,phone,low,89.0,ios,bronze,16.0,3.9.6,USA,San Diego,english,good
user_0725,6/23/2023 0:00,69,male,25-34,phone,high,180.56,ios,silver,12.0,3.9.9,USA,Chicago,english,good
user_0726,3/7/2023 0:00,177,female,35-44,phone,low,15402.87,android,silver,12.0,3.9.8,USA,San Antonio,english,excellent
user_0727,5/9/2023 0:00,114,male,25-34,phone,low,89.04,ios,gold,13.0,3.9.7,USA,San Antonio,english,excellent
user_0728,1/29/2023 0:00,214,female,25-34,tablet,low,4793.85,web,silver,,3.9.6,USA,Dallas,english,excellent
user_0729,10/5/2022 0:00,330,female,18-24,phone,high,10067.53,ios,silver,14.0,3.9.9,USA,San Diego,english,good
user_0730,3/26/2023 0:00,158,male,35-44,phone,dormant,331.91,android,silver,13.0,3.9.9,USA,San Jose,english,excellent
user_0731,3/8/2023 0:00,176,male,18-24,phone,medium,3908.68,android,silver,12.0,3.9.8,USA,Los Angeles,english,good
user_0732,9/2/2022 0:00,363,female,35-44,phone,dormant,603.71,android,bronze,13.0,3.9.8,USA,New York,english,good
user_0733,12/20/2022 0:00,254,male,25-34,phone,medium,901.24,ios,gold,16.0,3.9.9,USA,San Diego,english,excellent
user_0734,8/30/2022 0:00,366,male,35-44,phone,low,995.74,ios,bronze,12.0,3.9.8,USA,San Antonio,english,fair
user_0735,11/29/2022 0:00,275,male,18-24,phone,low,555.45,ios,silver,16.0,3.9.7,USA,Los Angeles,english,good
user_0736,7/6/2022 0:00,421,female,25-34,phone,low,7296.91,android,silver,13.0,3.9.9,USA,New York,english,excellent
user_0737,7/27/2022 0:00,400,male,35-44,phone,medium,38.18,ios,bronze,16.0,3.9.6,USA,New York,english,good
user_0738,11/28/2022 0:00,276,male,25-34,tablet,low,169.52,web,bronze,,3.9.6,USA,Houston,english,fair
user_0739,5/1/2023 0:00,122,female,35-44,tablet,medium,426.17,web,bronze,,3.9.8,USA,Los Angeles,english,excellent
user_0740,8/23/2022 0:00,373,female,25-34,phone,low,359.8,android,gold,13.0,3.9.6,USA,San Jose,english,good
user_0741,12/29/2022 0:00,245,male,18-24,phone,dormant,3813.75,ios,bronze,13.0,3.9.7,USA,San Diego,english,fair
user_0742,10/19/2022 0:00,316,female,25-34,phone,low,928.29,android,silver,11.0,3.9.8,USA,Dallas,english,fair
user_0743,6/29/2023 0:00,63,female,25-34,phone,dormant,22.29,android,silver,12.0,3.9.7,USA,San Antonio,english,good
user_0744,7/23/2022 0:00,404,male,35-44,phone,low,12411.56,android,bronze,13.0,3.9.9,USA,Chicago,english,good
user_0745,5/10/2023 0:00,113,male,18-24,phone,dormant,923.82,android,bronze,10.0,3.9.9,USA,San Diego,english,good
user_0746,2/15/2023 0:00,197,male,35-44,phone,low,103.57,android,bronze,13.0,3.9.9,USA,New York,english,excellent
user_0747,2/2/2023 0:00,210,female,25-34,phone,dormant,84.84,android,gold,11.0,3.9.9,USA,Phoenix,english,good
user_0748,5/13/2023 0:00,110,female,25-34,phone,low,4404.98,ios,platinum,12.0,3.9.7,USA,New York,english,excellent
user_0749,1/13/2023 0:00,230,male,25-34,phone,dormant,486.02,android,bronze,12.0,3.9.9,USA,San Jose,english,fair
user_0750,5/14/2023 0:00,109,female,25-34,phone,low,2490.49,ios,gold,13.0,3.9.7,USA,Houston,english,good
user_0751,12/8/2022 0:00,266,male,25-34,phone,low,19434.65,android,gold,10.0,3.9.7,USA,Philadelphia,english,good
user_0752,11/27/2022 0:00,277,female,35-44,phone,high,719.08,ios,gold,12.0,3.9.9,USA,San Jose,english,excellent
user_0753,4/10/2023 0:00,143,female,35-44,phone,medium,1414.85,android,silver,10.0,3.9.9,USA,Phoenix,english,good
user_0754,3/30/2023 0:00,154,male,18-24,phone,low,130.04,ios,gold,16.0,3.9.5,USA,San Diego,english,good
user_0755,10/26/2022 0:00,309,male,18-24,phone,low,936.32,android,silver,12.0,3.9.6,USA,San Jose,english,good
user_0756,6/7/2023 0:00,85,female,45+,phone,low,31.4,android,bronze,10.0,3.9.7,USA,New York,english,good
user_0757,9/8/2022 0:00,357,male,35-44,phone,medium,15856.6,android,silver,11.0,3.9.8,USA,Houston,english,excellent
user_0758,10/6/2022 0:00,329,male,35-44,phone,dormant,3752.97,ios,bronze,15.0,3.9.9,USA,Philadelphia,english,good
user_0759,1/4/2023 0:00,239,male,25-34,phone,low,730.97,ios,silver,13.0,3.9.9,USA,San Diego,english,fair
user_0760,6/3/2023 0:00,89,other,35-44,phone,dormant,22.1,ios,silver,16.0,3.9.8,USA,New York,english,good
user_0761,4/7/2023 0:00,146,male,25-34,phone,medium,259.89,ios,silver,14.0,3.9.9,USA,Philadelphia,english,excellent
user_0762,2/8/2023 0:00,204,female,25-34,phone,low,1201.4,android,bronze,10.0,3.9.9,USA,Philadelphia,english,good
user_0763,12/6/2022 0:00,268,female,25-34,phone,low,4268.41,ios,bronze,15.0,3.9.9,USA,Houston,english,good
user_0764,11/13/2022 0:00,291,female,25-34,phone,high,35.84,android,bronze,10.0,3.9.7,USA,San Diego,english,poor
user_0765,5/1/2023 0:00,122,male,18-24,phone,low,4922.68,android,gold,12.0,3.9.9,USA,San Antonio,english,excellent
user_0766,12/1/2022 0:00,273,other,25-34,phone,low,228.67,android,bronze,11.0,3.9.6,USA,San Jose,english,good
user_0767,8/18/2022 0:00,378,female,25-34,phone,medium,710.03,ios,silver,15.0,3.9.9,USA,New York,english,good
user_0768,6/3/2023 0:00,89,female,35-44,phone,high,853.27,android,bronze,10.0,3.9.9,USA,Los Angeles,english,excellent
user_0769,8/17/2022 0:00,379,male,35-44,phone,low,127.99,android,silver,11.0,3.9.9,USA,Phoenix,english,excellent
user_0770,5/12/2023 0:00,111,female,18-24,phone,medium,807.46,ios,silver,12.0,3.9.8,USA,Philadelphia,english,good
user_0771,8/10/2022 0:00,386,male,45+,phone,low,193.6,ios,bronze,16.0,3.9.9,USA,San Jose,english,excellent
user_0772,7/6/2022 0:00,421,female,25-34,phone,dormant,285.06,ios,silver,15.0,3.9.9,USA,Phoenix,english,excellent
user_0773,5/7/2023 0:00,116,male,35-44,phone,medium,2017.16,android,gold,12.0,3.9.6,USA,Los Angeles,english,good
user_0774,12/11/2022 0:00,263,female,25-34,phone,dormant,1862.36,ios,bronze,14.0,3.9.8,USA,Philadelphia,english,excellent
user_0775,6/7/2023 0:00,85,male,18-24,phone,medium,186.79,android,silver,12.0,3.9.9,USA,San Antonio,english,excellent
user_0776,7/28/2022 0:00,399,male,25-34,phone,low,13839.74,android,silver,12.0,3.9.7,USA,Houston,english,good
user_0777,10/2/2022 0:00,333,male,25-34,phone,low,788.97,ios,silver,16.0,3.9.9,USA,Houston,english,good
user_0778,4/1/2023 0:00,152,female,35-44,tablet,medium,3767.27,web,gold,,3.9.9,USA,New York,english,fair
user_0779,12/14/2022 0:00,260,male,25-34,phone,medium,726.02,android,bronze,12.0,3.9.7,USA,Los Angeles,english,good
user_0780,11/28/2022 0:00,276,female,25-34,phone,low,19692.51,android,bronze,12.0,3.9.9,USA,Dallas,english,excellent
user_0781,1/6/2023 0:00,237,male,35-44,phone,medium,976.39,ios,bronze,13.0,3.9.9,USA,Philadelphia,english,good
user_0782,8/26/2022 0:00,370,female,35-44,phone,low,3800.06,android,bronze,11.0,3.9.9,USA,San Jose,english,excellent
user_0783,7/1/2022 0:00,426,female,25-34,phone,low,152.63,ios,silver,13.0,3.9.9,USA,New York,english,excellent
user_0784,2/2/2023 0:00,210,female,18-24,phone,low,749.29,android,bronze,13.0,3.9.9,USA,Houston,english,poor
user_0785,9/26/2022 0:00,339,female,45+,phone,low,3777.25,android,bronze,11.0,3.9.9,USA,San Antonio,english,good
user_0786,9/16/2022 0:00,349,male,25-34,phone,medium,106.47,ios,silver,16.0,3.9.6,USA,San Diego,english,good
user_0787,6/24/2023 0:00,68,male,45+,phone,dormant,114.09,ios,platinum,15.0,3.9.8,USA,Dallas,english,poor
user_0788,7/22/2022 0:00,405,female,18-24,phone,low,30.19,android,platinum,11.0,3.9.9,USA,San Antonio,english,good
user_0789,7/16/2022 0:00,411,female,35-44,phone,low,400.45,android,silver,11.0,3.9.9,USA,Los Angeles,english,excellent
user_0790,9/26/2022 0:00,339,female,18-24,phone,dormant,25.82,ios,silver,12.0,3.9.6,USA,Houston,english,fair
user_0791,3/8/2023 0:00,176,female,25-34,phone,high,3969.65,android,silver,10.0,3.9.9,USA,Houston,english,good
user_0792,7/9/2022 0:00,418,male,25-34,phone,low,71.77,web,bronze,,3.9.7,USA,Chicago,english,good
user_0793,11/29/2022 0:00,275,male,25-34,phone,low,965.36,android,bronze,11.0,3.9.9,USA,New York,english,good
user_0794,6/24/2023 0:00,68,female,18-24,phone,medium,794.94,android,bronze,11.0,3.9.8,USA,Los Angeles,english,good
user_0795,3/7/2023 0:00,177,female,25-34,phone,low,929.19,android,gold,11.0,3.9.9,USA,Philadelphia,english,fair
user_0796,8/26/2022 0:00,370,male,25-34,phone,medium,357.18,ios,platinum,14.0,3.9.6,USA,Los Angeles,english,good
user_0797,7/16/2022 0:00,411,male,18-24,phone,dormant,33.4,android,platinum,12.0,3.9.5,USA,Phoenix,english,good
user_0798,12/19/2022 0:00,255,male,25-34,phone,high,27.31,android,bronze,11.0,3.9.9,USA,San Antonio,english,good
user_0799,4/25/2023 0:00,128,male,25-34,phone,dormant,328.74,android,bronze,11.0,3.9.6,USA,Chicago,english,good
user_0800,11/4/2022 0:00,300,other,18-24,tablet,medium,3838.76,web,bronze,,3.9.7,USA,New York,english,good
user_0801,1/16/2023 0:00,227,female,45+,phone,medium,127.44,android,gold,13.0,3.9.9,USA,San Jose,english,good
user_0802,9/22/2022 0:00,343,male,25-34,phone,low,10371.28,ios,silver,16.0,3.9.9,USA,San Jose,english,good
user_0803,10/7/2022 0:00,328,female,35-44,phone,dormant,32.27,ios,silver,15.0,3.9.9,USA,Dallas,english,excellent
user_0804,12/6/2022 0:00,268,female,25-34,phone,medium,36.55,ios,bronze,13.0,3.9.9,USA,Philadelphia,english,poor
user_0805,12/28/2022 0:00,246,male,35-44,phone,low,434.86,ios,bronze,16.0,3.9.9,USA,San Diego,english,excellent
user_0806,7/23/2022 0:00,404,male,35-44,phone,high,82.28,android,gold,10.0,3.9.9,USA,San Jose,english,fair
user_0807,2/26/2023 0:00,186,female,18-24,phone,low,4835.59,ios,gold,15.0,3.9.9,USA,San Jose,english,excellent
user_0808,2/19/2023 0:00,193,male,25-34,phone,low,13103.56,android,bronze,12.0,3.9.9,USA,Dallas,english,good
user_0809,12/21/2022 0:00,253,male,35-44,phone,medium,3057.24,android,bronze,10.0,3.9.9,USA,San Diego,english,excellent
user_0810,1/30/2023 0:00,213,female,18-24,phone,dormant,181.69,android,silver,10.0,3.9.8,USA,Dallas,english,good
user_0811,5/19/2023 0:00,104,male,35-44,phone,low,190.68,ios,bronze,16.0,3.9.9,USA,New York,english,good
user_0812,8/14/2022 0:00,382,male,25-34,phone,medium,252.38,ios,bronze,15.0,3.9.8,USA,Dallas,english,good
user_0813,9/28/2022 0:00,337,male,35-44,phone,high,4314.99,ios,gold,12.0,3.9.9,USA,Dallas,english,good
user_0814,11/7/2022 0:00,297,male,35-44,phone,medium,149.04,ios,gold,12.0,3.9.8,USA,Philadelphia,english,good
user_0815,3/31/2023 0:00,153,female,25-34,phone,low,162.96,android,silver,12.0,3.9.9,USA,Phoenix,english,good
user_0816,2/18/2023 0:00,194,female,18-24,phone,medium,93.37,android,bronze,11.0,3.9.8,USA,Philadelphia,english,good
user_0817,1/20/2023 0:00,223,female,45+,phone,low,5253.36,ios,bronze,16.0,3.9.6,USA,Houston,english,fair
user_0818,5/29/2023 0:00,94,female,25-34,phone,low,156.07,ios,bronze,12.0,3.9.9,USA,San Antonio,english,fair
user_0819,5/7/2023 0:00,116,female,35-44,phone,medium,431.87,ios,silver,16.0,3.9.8,USA,New York,english,good
user_0820,11/18/2022 0:00,286,female,35-44,phone,dormant,88.65,ios,silver,15.0,3.9.7,USA,Houston,english,fair
user_0821,3/10/2023 0:00,174,female,25-34,phone,medium,309.11,android,silver,11.0,3.9.6,USA,Dallas,english,good
user_0822,8/10/2022 0:00,386,male,35-44,phone,dormant,315.26,ios,silver,12.0,3.9.9,USA,Dallas,english,good
user_0823,4/19/2023 0:00,134,male,45+,phone,dormant,298.59,android,bronze,10.0,3.9.9,USA,Philadelphia,english,good
user_0824,12/11/2022 0:00,263,male,25-34,phone,dormant,629.72,ios,bronze,14.0,3.9.6,USA,New York,english,poor
user_0825,3/14/2023 0:00,170,male,45+,tablet,low,530.12,web,bronze,,3.9.6,USA,Dallas,english,good
user_0826,3/9/2023 0:00,175,female,45+,tablet,medium,14253.27,web,bronze,,3.9.9,USA,San Diego,english,fair
user_0827,3/30/2023 0:00,154,male,18-24,phone,low,3683.91,android,bronze,12.0,3.9.6,USA,Chicago,english,fair
user_0828,8/4/2022 0:00,392,female,18-24,phone,high,13244.97,ios,bronze,12.0,3.9.9,USA,Phoenix,english,excellent
user_0829,3/21/2023 0:00,163,male,45+,phone,low,780.47,android,gold,13.0,3.9.9,USA,Houston,english,poor
user_0830,4/26/2023 0:00,127,male,25-34,tablet,low,3685.18,ios,silver,12.0,3.9.7,USA,Chicago,english,good
user_0831,5/26/2023 0:00,97,female,35-44,phone,low,4600.47,ios,bronze,15.0,3.9.9,USA,Los Angeles,english,excellent
user_0832,8/19/2022 0:00,377,female,45+,phone,low,3637.69,android,bronze,13.0,3.9.8,USA,San Jose,english,poor
user_0833,12/26/2022 0:00,248,female,25-34,phone,low,846.16,ios,silver,13.0,3.9.9,USA,San Antonio,english,good
user_0834,2/24/2023 0:00,188,female,25-34,phone,low,4142.64,android,bronze,10.0,3.9.8,USA,New York,english,good
user_0835,4/23/2023 0:00,130,female,25-34,phone,low,15193.7,ios,gold,15.0,3.9.9,USA,Phoenix,english,fair
user_0836,12/29/2022 0:00,245,male,18-24,phone,low,159.46,ios,gold,16.0,3.9.9,USA,New York,english,good
user_0837,8/4/2022 0:00,392,female,18-24,phone,high,3426.51,ios,silver,13.0,3.9.7,USA,San Jose,english,excellent
user_0838,2/16/2023 0:00,196,male,45+,phone,high,152.04,android,bronze,11.0,3.9.9,USA,Philadelphia,english,good
user_0839,10/14/2022 0:00,321,female,18-24,phone,dormant,705.3,ios,silver,16.0,3.9.9,USA,Phoenix,english,good
user_0840,9/21/2022 0:00,344,male,25-34,phone,low,408.49,android,bronze,12.0,3.9.8,USA,Houston,english,good
user_0841,12/12/2022 0:00,262,female,18-24,phone,low,1893.23,android,silver,11.0,3.9.9,USA,Los Angeles,english,good
user_0842,10/17/2022 0:00,318,female,35-44,tablet,low,111.87,android,bronze,11.0,3.9.7,USA,Philadelphia,english,excellent
user_0843,6/25/2023 0:00,67,female,25-34,phone,medium,730.14,ios,bronze,16.0,3.9.7,USA,San Diego,english,good
user_0844,4/10/2023 0:00,143,male,25-34,phone,dormant,7687.18,android,bronze,10.0,3.9.7,USA,Philadelphia,english,good
user_0845,6/10/2023 0:00,82,male,45+,phone,medium,375.06,ios,silver,13.0,3.9.9,USA,Philadelphia,english,good
user_0846,12/23/2022 0:00,251,female,25-34,phone,low,62.12,ios,bronze,16.0,3.9.8,USA,Philadelphia,english,good
user_0847,11/2/2022 0:00,302,male,35-44,phone,low,185.22,android,bronze,11.0,3.9.9,USA,New York,english,good
user_0848,5/9/2023 0:00,114,female,35-44,phone,dormant,146.67,android,silver,12.0,3.9.6,USA,San Antonio,english,fair
user_0849,9/25/2022 0:00,340,other,18-24,phone,dormant,3280.64,android,silver,12.0,3.9.5,USA,Los Angeles,english,good
user_0850,9/3/2022 0:00,362,male,45+,phone,medium,722.67,ios,silver,16.0,3.9.9,USA,New York,english,fair
user_0851,3/8/2023 0:00,176,female,18-24,phone,low,3065.49,ios,bronze,14.0,3.9.6,USA,Houston,english,good
user_0852,8/25/2022 0:00,371,female,35-44,phone,low,205.28,android,bronze,12.0,3.9.4,USA,New York,english,fair
user_0853,3/5/2023 0:00,179,male,25-34,phone,low,261.67,ios,bronze,13.0,3.9.9,USA,Los Angeles,english,good
user_0854,4/11/2023 0:00,142,female,45+,phone,medium,2448.89,ios,bronze,13.0,3.9.9,USA,San Jose,english,poor
user_0855,5/3/2023 0:00,120,female,35-44,phone,medium,585.21,ios,bronze,15.0,3.9.9,USA,Philadelphia,english,fair
user_0856,4/9/2023 0:00,144,female,45+,phone,medium,717.81,android,silver,11.0,3.9.8,USA,San Jose,english,good
user_0857,6/8/2023 0:00,84,female,18-24,tablet,medium,302.31,web,silver,,3.9.9,USA,San Jose,english,good
user_0858,6/10/2023 0:00,82,female,45+,phone,dormant,912.64,ios,bronze,12.0,3.9.7,USA,Houston,english,fair
user_0859,3/30/2023 0:00,154,female,35-44,phone,medium,3066.56,android,gold,11.0,3.9.9,USA,San Jose,english,excellent
user_0860,8/8/2022 0:00,388,female,45+,tablet,low,23.35,ios,bronze,12.0,3.9.7,USA,San Jose,english,excellent
user_0861,8/24/2022 0:00,372,female,18-24,phone,low,19891.64,android,bronze,10.0,3.9.6,USA,Phoenix,english,good
user_0862,12/2/2022 0:00,272,female,35-44,phone,high,14012.58,android,silver,12.0,3.9.9,USA,New York,english,excellent
user_0863,2/15/2023 0:00,197,male,25-34,phone,dormant,334.18,ios,silver,15.0,3.9.8,USA,Chicago,english,excellent
user_0864,5/26/2023 0:00,97,male,35-44,phone,medium,1919.26,ios,bronze,13.0,3.9.7,USA,Dallas,english,good
user_0865,3/19/2023 0:00,165,male,45+,phone,low,618.17,ios,bronze,13.0,3.9.9,USA,Los Angeles,english,good
user_0866,4/1/2023 0:00,152,female,25-34,phone,dormant,580.7,android,silver,12.0,3.9.9,USA,Los Angeles,english,good
user_0867,5/1/2023 0:00,122,female,35-44,tablet,medium,1372.76,web,silver,,3.9.9,USA,Los Angeles,english,good
user_0868,6/30/2023 0:00,62,male,35-44,phone,low,917.58,ios,silver,16.0,3.9.7,USA,San Diego,english,excellent
user_0869,6/8/2023 0:00,84,male,25-34,phone,medium,758.11,ios,bronze,13.0,3.9.8,USA,Houston,english,good
user_0870,1/2/2023 0:00,241,female,25-34,phone,medium,126.03,ios,platinum,15.0,3.9.8,USA,San Diego,english,good
user_0871,10/29/2022 0:00,306,male,25-34,phone,medium,4063.44,android,bronze,11.0,3.9.8,USA,New York,english,excellent
user_0872,9/25/2022 0:00,340,male,25-34,phone,low,11129.7,ios,silver,12.0,3.9.9,USA,San Jose,english,good
user_0873,10/6/2022 0:00,329,male,25-34,phone,low,294.26,android,bronze,11.0,3.9.9,USA,Phoenix,english,good
user_0874,7/13/2022 0:00,414,male,18-24,tablet,medium,843.43,web,gold,,3.9.9,USA,Dallas,english,excellent
user_0875,4/12/2023 0:00,141,male,25-34,tablet,medium,11391.07,ios,silver,14.0,3.9.9,USA,Philadelphia,english,poor
user_0876,9/14/2022 0:00,351,male,18-24,phone,medium,2462.58,android,bronze,10.0,3.9.9,USA,San Antonio,english,good
user_0877,12/1/2022 0:00,273,female,45+,phone,high,641.68,android,bronze,11.0,3.9.9,USA,Los Angeles,english,good
user_0878,9/17/2022 0:00,348,female,45+,phone,medium,643.93,ios,bronze,14.0,3.9.8,USA,San Diego,english,good
user_0879,7/4/2022 0:00,423,male,25-34,tablet,dormant,10971.95,web,gold,,3.9.7,USA,Houston,english,poor
user_0880,11/14/2022 0:00,290,female,25-34,tablet,low,826.49,ios,bronze,12.0,3.9.6,USA,San Jose,english,good
user_0881,12/7/2022 0:00,267,male,18-24,phone,medium,828.86,ios,silver,13.0,3.9.7,USA,Dallas,english,excellent
user_0882,5/15/2023 0:00,108,male,45+,phone,low,858.6,android,silver,11.0,3.9.9,USA,Philadelphia,english,fair
user_0883,5/16/2023 0:00,107,female,18-24,phone,dormant,251.26,ios,bronze,14.0,3.9.6,USA,San Diego,english,fair
user_0884,6/11/2023 0:00,81,female,25-34,tablet,medium,15867.42,web,bronze,,3.9.9,USA,New York,english,good
user_0885,2/4/2023 0:00,208,male,45+,phone,medium,769.28,android,gold,10.0,3.9.8,USA,San Antonio,english,good
user_0886,11/18/2022 0:00,286,male,18-24,phone,low,1042.84,android,gold,11.0,3.9.8,USA,Philadelphia,english,good
